Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
1,Alpha_StarGraph;Gamma_Sawtooth;Beta_AllEqual,24.125,9.277,12.595,64.819,11.117,15.678,19.238,63.855,59.668,13.241,EVOLVING,2000,220,77,297,297
2,Beta_ModuloStep;Alpha_HashCollision;Gamma_Disconnected,105.378,99.649,12.595,64.819,11.117,102.707,19.238,63.855,59.668,13.241,EVOLVING,2000,207,74,281,578
3,Delta_Extremist;Beta_LineChain;Gamma_Disconnected,105.378,99.649,12.595,64.819,159.826,177.978,19.238,63.855,59.668,168.467,EVOLVING,2000,222,73,295,873
4,Alpha_HashCollision;Alpha_Reversed;Beta_LineChain,228.309,99.649,12.595,64.819,210.157,177.978,182.703,63.855,59.668,168.467,EVOLVING,2000,221,75,296,1169
5,Beta_ModuloStep;Alpha_Reversed;Alpha_StarGraph,228.309,230.299,12.595,275.777,210.157,177.978,273.031,63.855,59.668,168.467,EVOLVING,2000,218,80,298,1467
6,Alpha_StarGraph;Gamma_LoadFactor;Gamma_Sawtooth,228.309,230.299,262.764,309.026,210.157,177.978,273.031,63.855,257.406,168.467,EVOLVING,2000,218,77,295,1762
7,Beta_AllEqual;Beta_ModuloStep;Alpha_Reversed,228.309,301.802,262.764,309.026,210.157,177.978,279.468,326.639,257.406,168.467,EVOLVING,2000,224,74,298,2060
8,Alpha_StarGraph;Beta_LineChain;Gamma_Sawtooth,228.309,301.802,262.764,379.113,344.886,177.978,279.468,326.639,389.614,168.467,EVOLVING,2000,215,72,287,2347
9,Beta_LineChain;Beta_AllEqual;Gamma_LoadFactor,228.309,301.802,391.642,379.113,387.513,177.978,279.468,338.476,389.614,168.467,EVOLVING,2000,219,73,292,2639
10,Gamma_Disconnected;Alpha_StarGraph;Alpha_HashCollision,449.715,301.802,391.642,407.599,387.513,456.167,279.468,338.476,389.614,168.467,EVOLVING,2000,220,72,292,2931
11,Gamma_Sawtooth;Alpha_HashCollision;Gamma_LoadFactor,468.777,301.802,391.642,407.599,387.513,456.167,279.468,338.476,461.418,168.467,EVOLVING,2000,211,73,284,3215
12,Beta_ModuloStep;Gamma_Sawtooth;Delta_Extremist,468.777,455.09,391.642,407.599,387.513,456.167,279.468,338.476,461.418,500.02,EVOLVING,2000,213,78,291,3506
13,Gamma_LoadFactor;Gamma_Disconnected;Alpha_Reversed,468.777,455.09,533.046,407.599,387.513,463.55,467.085,338.476,461.418,500.02,EVOLVING,2000,221,72,293,3799
14,Delta_Extremist;Alpha_Reversed;Gamma_LoadFactor,468.777,455.09,557.179,407.599,387.513,463.55,467.085,338.476,461.418,556.433,EVOLVING,2000,223,73,296,4095
15,Beta_LineChain;Gamma_LoadFactor;Gamma_Disconnected,468.777,455.09,572.88,407.599,572.274,493.417,467.085,338.476,461.418,556.433,EVOLVING,2000,215,72,287,4382
16,Gamma_LoadFactor;Beta_ModuloStep;Beta_LineChain,468.777,468.135,572.88,407.599,572.274,493.417,467.085,338.476,461.418,556.433,EVOLVING,2000,215,71,286,4668
17,Gamma_Sawtooth;Beta_LineChain;Beta_AllEqual,468.777,468.135,572.88,407.599,572.274,493.417,467.085,547.552,492.913,556.433,EVOLVING,2000,219,74,293,4961
18,Alpha_Reversed;Gamma_Sawtooth;Alpha_HashCollision,534.861,468.135,572.88,407.599,572.274,493.417,492.117,547.552,528.594,556.433,EVOLVING,2000,215,69,284,5245
19,Gamma_LoadFactor;Alpha_HashCollision;Alpha_Reversed,576.209,468.135,572.88,407.599,572.274,493.417,614.19,547.552,528.594,556.433,EVOLVING,2000,218,79,297,5542
20,Gamma_Sawtooth;Beta_LineChain;Alpha_StarGraph,576.209,468.135,572.88,619.796,625.43,493.417,614.19,547.552,579.504,556.433,EVOLVING,2000,213,77,290,5832
21,Alpha_Reversed;Gamma_LoadFactor;Beta_LineChain,576.209,468.135,655.211,619.796,625.43,493.417,662.598,547.552,579.504,556.433,EVOLVING,2000,216,71,287,6119
22,Alpha_HashCollision;Gamma_LoadFactor;Beta_AllEqual,649.45,468.135,655.211,619.796,625.43,493.417,662.598,620.8,579.504,556.433,EVOLVING,2000,219,78,297,6416
