Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
1,Alpha_HashCollision;Beta_LineChain;Beta_AllEqual,97.031,23.736,20.051,15.882,119.38,10.014,8.913,100.549,24.076,19.698,EVOLVING,2000,74,37,37,37
2,Gamma_Sawtooth;Delta_Extremist;Alpha_HashCollision,218.352,23.736,20.051,15.882,119.38,10.014,8.913,100.549,192.858,226.751,EVOLVING,2000,69,36,36,73
3,Beta_ModuloStep;Alpha_Reversed;Beta_AllEqual,218.352,280.017,20.051,15.882,119.38,10.014,317.618,293.693,192.858,226.751,EVOLVING,2000,75,40,40,113
4,Alpha_Reversed;Beta_AllEqual;Beta_LineChain,218.352,280.017,20.051,15.882,424.609,10.014,397.732,356.061,192.858,226.751,EVOLVING,2000,75,38,38,151
5,Gamma_LoadFactor;Alpha_Reversed;Alpha_HashCollision,419.693,280.017,483.17,15.882,424.609,10.014,437.105,356.061,192.858,226.751,EVOLVING,2000,73,34,34,185
6,Beta_LineChain;Alpha_HashCollision;Beta_AllEqual,530.455,280.017,483.17,15.882,530.412,10.014,437.105,469.372,192.858,226.751,EVOLVING,2000,70,38,38,223
7,Beta_AllEqual;Gamma_Disconnected;Alpha_HashCollision,586.065,280.017,483.17,15.882,530.412,564.586,437.105,637.641,192.858,226.751,EVOLVING,2000,70,38,38,261
8,Alpha_Reversed;Beta_ModuloStep;Alpha_StarGraph,586.065,737.212,483.17,702.394,530.412,564.586,599.029,637.641,192.858,226.751,EVOLVING,2000,70,35,35,296
9,Alpha_StarGraph;Beta_LineChain;Beta_AllEqual,586.065,737.212,483.17,754.818,750.987,564.586,599.029,637.641,192.858,226.751,EVOLVING,2000,78,36,36,332
10,Beta_AllEqual;Alpha_StarGraph;Delta_Extremist,586.065,737.212,483.17,819.96,750.987,564.586,599.029,696.196,192.858,845.79,EVOLVING,2000,65,40,40,372
11,Beta_AllEqual;Beta_ModuloStep;Alpha_Reversed,586.065,849.195,483.17,819.96,750.987,564.586,814.039,911.975,192.858,845.79,EVOLVING,2000,71,36,36,408
12,Beta_ModuloStep;Delta_Extremist;Alpha_StarGraph,586.065,854.182,483.17,819.96,750.987,564.586,814.039,911.975,192.858,861.267,EVOLVING,2000,80,36,36,444
13,Gamma_Disconnected;Gamma_Sawtooth;Delta_Extremist,586.065,854.182,483.17,819.96,750.987,808.383,814.039,911.975,968.171,893.219,EVOLVING,2000,73,34,34,478
14,Gamma_Disconnected;Gamma_Sawtooth;Alpha_StarGraph,586.065,854.182,483.17,889.589,750.987,953.739,814.039,911.975,968.576,893.219,EVOLVING,2000,76,40,40,518
15,Beta_LineChain;Gamma_LoadFactor;Alpha_HashCollision,967.456,854.182,970.988,889.589,927.76,953.739,814.039,911.975,968.576,893.219,EVOLVING,2000,72,37,37,555
16,Beta_LineChain;Beta_ModuloStep;Alpha_HashCollision,1042.53,988.973,970.988,889.589,1098.872,953.739,814.039,911.975,968.576,893.219,EVOLVING,2000,71,32,32,587
17,Gamma_Sawtooth;Alpha_StarGraph;Beta_ModuloStep,1042.53,1103.474,970.988,946.184,1098.872,953.739,814.039,911.975,1037.364,893.219,EVOLVING,2000,67,36,36,623
18,Gamma_Sawtooth;Alpha_StarGraph;Alpha_Reversed,1042.53,1103.474,970.988,1099.187,1098.872,953.739,1029.351,911.975,1041.475,893.219,EVOLVING,2000,70,36,36,659
19,Delta_Extremist;Gamma_LoadFactor;Gamma_Sawtooth,1042.53,1103.474,1192.844,1099.187,1098.872,953.739,1029.351,911.975,1077.666,1144.118,EVOLVING,2000,69,37,37,696
