Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
1,Gamma_LoadFactor;Alpha_StarGraph;Beta_LineChain,24.775,16.31,25.558,27.148,22.478,24.019,17.387,19.032,20.16,18.507,EVOLVING,1000,67,34,34,34
2,Alpha_StarGraph;Gamma_Sawtooth;Beta_AllEqual,24.775,16.31,25.558,51.988,22.478,24.019,17.387,48.249,47.11,18.507,EVOLVING,1000,69,34,34,68
3,Alpha_Reversed;Alpha_StarGraph;Beta_ModuloStep,24.775,73.891,25.558,70.762,22.478,24.019,69.175,48.249,47.11,18.507,EVOLVING,1000,65,34,34,102
4,Beta_ModuloStep;Alpha_HashCollision;Gamma_Disconnected,77.16,82.158,25.558,70.762,22.478,75.782,69.175,48.249,47.11,18.507,EVOLVING,1000,78,39,39,141
5,Gamma_Disconnected;Gamma_Sawtooth;Alpha_Reversed,77.16,82.158,25.558,70.762,22.478,100.914,108.445,48.249,107.226,18.507,EVOLVING,1000,73,39,39,180
6,Gamma_LoadFactor;Beta_AllEqual;Alpha_StarGraph,77.16,82.158,110.131,122.806,22.478,100.914,108.445,130.578,107.226,18.507,EVOLVING,1000,69,34,34,214
7,Gamma_Sawtooth;Gamma_LoadFactor;Gamma_Disconnected,77.16,82.158,121.851,122.806,22.478,123.41,108.445,130.578,133.566,18.507,EVOLVING,1000,80,32,32,246
8,Gamma_Sawtooth;Beta_ModuloStep;Delta_Extremist,77.16,132.166,121.851,122.806,22.478,123.41,108.445,130.578,161.017,155.152,EVOLVING,1000,67,32,32,278
9,Gamma_Sawtooth;Beta_AllEqual;Alpha_HashCollision,146.807,132.166,121.851,122.806,22.478,123.41,108.445,146.118,162.631,155.152,EVOLVING,1000,75,35,35,313
10,Gamma_Sawtooth;Delta_Extremist;Beta_ModuloStep,146.807,189.335,121.851,122.806,22.478,123.41,108.445,146.118,177.157,182.863,EVOLVING,1000,77,32,32,345
11,Alpha_Reversed;Gamma_LoadFactor;Gamma_Sawtooth,146.807,189.335,179.027,122.806,22.478,123.41,161.165,146.118,180.733,182.863,EVOLVING,1000,75,34,34,379
12,Delta_Extremist;Alpha_Reversed;Beta_AllEqual,146.807,189.335,179.027,122.806,22.478,123.41,205.344,208.925,180.733,182.863,EVOLVING,1000,75,32,32,411
