Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
1,Alpha_HashCollision;Gamma_Sawtooth;Alpha_StarGraph,40.781,13.052,15.926,33.977,25.718,17.218,13.216,18.691,39.536,18.756,EVOLVING,2000.0,72,36,36,36
2,Beta_ModuloStep;Gamma_Disconnected;Gamma_LoadFactor,40.781,65.904,77.353,33.977,25.718,71.531,13.216,18.691,39.536,18.756,EVOLVING,2000.0,68,37,37,73
3,Gamma_Disconnected;Alpha_HashCollision;Beta_LineChain,110.36,65.904,77.353,33.977,117.111,111.247,13.216,18.691,39.536,18.756,EVOLVING,2000.0,67,40,40,113
4,Beta_LineChain;Beta_AllEqual;Delta_Extremist,110.36,65.904,77.353,33.977,124.922,111.247,13.216,120.561,39.536,142.741,EVOLVING,2000.0,76,32,32,145
5,Beta_LineChain;Beta_ModuloStep;Beta_AllEqual,110.36,146.692,77.353,33.977,157.794,111.247,13.216,177.92,39.536,142.741,EVOLVING,2000.0,73,39,39,184
6,Delta_Extremist;Beta_AllEqual;Gamma_Sawtooth,110.36,146.692,77.353,33.977,157.794,111.247,13.216,200.744,176.798,173.577,EVOLVING,2000.0,77,40,40,224
7,Gamma_Disconnected;Delta_Extremist;Alpha_HashCollision,202.312,146.692,77.353,33.977,157.794,192.27,13.216,200.744,176.798,218.86,EVOLVING,2000.0,74,32,32,256
8,Alpha_Reversed;Beta_AllEqual;Beta_LineChain,202.312,146.692,77.353,33.977,222.888,192.27,233.585,217.484,176.798,218.86,EVOLVING,2000.0,70,39,39,295
9,Beta_AllEqual;Alpha_Reversed;Alpha_StarGraph,202.312,146.692,77.353,233.824,222.888,192.27,233.585,227.533,176.798,218.86,EVOLVING,2000.0,72,32,32,327
10,Delta_Extremist;Beta_ModuloStep;Beta_AllEqual,202.312,238.583,77.353,233.824,222.888,192.27,233.585,267.411,176.798,284.447,EVOLVING,2000.0,73,35,35,362
11,Alpha_StarGraph;Gamma_LoadFactor;Beta_LineChain,202.312,238.583,311.643,276.237,248.852,192.27,233.585,267.411,176.798,284.447,EVOLVING,2000.0,79,36,36,398
