Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
1,Gamma_Sawtooth;Gamma_Disconnected;Gamma_LoadFactor,17.103,16.242,48.998,12.773,8.118,42.264,16.464,20.813,40.589,20.877,EVOLVING,2000.0,214,76,290,290
2,Gamma_Disconnected;Beta_AllEqual;Delta_Extremist,17.103,16.242,48.998,12.773,8.118,82.815,16.464,84.853,40.589,79.415,EVOLVING,2000.0,213,73,286,576
3,Beta_AllEqual;Gamma_Sawtooth;Gamma_LoadFactor,17.103,16.242,117.498,12.773,8.118,82.815,16.464,136.579,129.071,79.415,EVOLVING,2000.0,214,74,288,864
4,Delta_Extremist;Beta_ModuloStep;Beta_AllEqual,17.103,140.011,117.498,12.773,8.118,82.815,16.464,155.498,129.071,151.285,EVOLVING,2000.0,213,78,291,1155
5,Gamma_Disconnected;Alpha_HashCollision;Alpha_Reversed,189.415,140.011,117.498,12.773,8.118,186.949,169.856,155.498,129.071,151.285,EVOLVING,2000.0,220,73,293,1448
6,Alpha_Reversed;Gamma_Disconnected;Beta_ModuloStep,189.415,205.085,117.498,12.773,8.118,205.538,221.053,155.498,129.071,151.285,EVOLVING,2000.0,218,82,300,1748
7,Alpha_HashCollision;Beta_AllEqual;Gamma_Disconnected,240.971,205.085,117.498,12.773,8.118,250.039,221.053,221.593,129.071,151.285,EVOLVING,2000.0,223,72,295,2043
8,Alpha_HashCollision;Alpha_Reversed;Beta_LineChain,249.28,205.085,117.498,12.773,269.417,250.039,277.002,221.593,129.071,151.285,EVOLVING,2000.0,222,76,298,2341
9,Gamma_Sawtooth;Beta_ModuloStep;Gamma_Disconnected,249.28,307.557,117.498,12.773,269.417,300.388,277.002,221.593,325.542,151.285,EVOLVING,2000.0,220,71,291,2632
10,Alpha_Reversed;Beta_ModuloStep;Alpha_StarGraph,249.28,309.7,117.498,322.204,269.417,300.388,288.18,221.593,325.542,151.285,EVOLVING,2000.0,214,83,297,2929
11,Beta_AllEqual;Gamma_Disconnected;Gamma_Sawtooth,249.28,309.7,117.498,322.204,269.417,300.388,288.18,312.176,365.565,151.285,EVOLVING,2000.0,215,74,289,3218
12,Delta_Extremist;Alpha_HashCollision;Beta_AllEqual,368.093,309.7,117.498,322.204,269.417,300.388,288.18,324.714,365.565,329.87,EVOLVING,2000.0,213,75,288,3506
13,Gamma_Disconnected;Alpha_HashCollision;Beta_AllEqual,368.093,309.7,117.498,322.204,269.417,385.903,288.18,374.917,365.565,329.87,EVOLVING,2000.0,213,76,289,3795
14,Alpha_StarGraph;Alpha_HashCollision;Gamma_Disconnected,368.093,309.7,117.498,359.777,269.417,385.903,288.18,374.917,365.565,329.87,EVOLVING,2000.0,209,74,283,4078
15,Alpha_HashCollision;Beta_LineChain;Gamma_Sawtooth,399.368,309.7,117.498,359.777,413.407,385.903,288.18,374.917,438.42,329.87,EVOLVING,2000.0,224,79,303,4381
16,Beta_ModuloStep;Beta_LineChain;Alpha_Reversed,399.368,386.161,117.498,359.777,413.407,385.903,382.291,374.917,438.42,329.87,EVOLVING,2000.0,222,79,301,4682
17,Alpha_Reversed;Beta_LineChain;Gamma_Disconnected,399.368,386.161,117.498,359.777,413.407,401.509,389.337,374.917,438.42,329.87,EVOLVING,2000.0,216,73,289,4971
18,Beta_LineChain;Beta_ModuloStep;Alpha_HashCollision,449.488,434.531,117.498,359.777,442.128,401.509,389.337,374.917,438.42,329.87,EVOLVING,2000.0,223,75,298,5269
19,Alpha_HashCollision;Gamma_Disconnected;Gamma_LoadFactor,449.488,434.531,420.826,359.777,442.128,451.939,389.337,374.917,438.42,329.87,EVOLVING,2000.0,208,76,284,5553
20,Gamma_Sawtooth;Beta_LineChain;Gamma_LoadFactor,449.488,434.531,479.434,359.777,456.465,451.939,389.337,374.917,439.233,329.87,EVOLVING,2000.0,218,71,289,5842
21,Alpha_Reversed;Beta_ModuloStep;Gamma_LoadFactor,449.488,479.683,479.434,359.777,456.465,451.939,494.312,374.917,439.233,329.87,EVOLVING,2000.0,215,83,298,6140
22,Delta_Extremist;Gamma_LoadFactor;Alpha_HashCollision,498.205,479.683,479.434,359.777,456.465,451.939,494.312,374.917,439.233,433.789,EVOLVING,2000.0,214,72,286,6426
23,Alpha_Reversed;Gamma_Disconnected;Beta_AllEqual,498.205,479.683,479.434,359.777,456.465,492.994,494.312,502.397,439.233,433.789,EVOLVING,2000.0,214,76,290,6716
24,Alpha_StarGraph;Gamma_LoadFactor;Beta_LineChain,498.205,479.683,479.434,436.169,456.465,492.994,494.312,502.397,439.233,433.789,EVOLVING,2000.0,224,73,297,7013
25,Beta_ModuloStep;Gamma_Disconnected;Delta_Extremist,498.205,496.746,479.434,436.169,456.465,492.994,494.312,502.397,439.233,523.975,EVOLVING,2000.0,219,71,290,7303
26,Beta_LineChain;Alpha_StarGraph;Delta_Extremist,498.205,496.746,479.434,504.081,513.891,492.994,494.312,502.397,439.233,523.975,EVOLVING,2000.0,217,70,287,7590
27,Alpha_HashCollision;Beta_LineChain;Beta_ModuloStep,498.205,518.532,479.434,504.081,513.891,492.994,494.312,502.397,439.233,523.975,EVOLVING,2000.0,219,70,289,7879
28,Gamma_Sawtooth;Alpha_Reversed;Delta_Extremist,498.205,518.532,479.434,504.081,513.891,492.994,494.312,502.397,489.619,523.975,EVOLVING,2000.0,226,79,305,8184
29,Beta_ModuloStep;Gamma_Disconnected;Alpha_StarGraph,498.205,518.532,479.434,536.514,513.891,515.86,494.312,502.397,489.619,523.975,EVOLVING,2000.0,222,74,296,8480
30,Gamma_LoadFactor;Alpha_StarGraph;Delta_Extremist,498.205,518.532,479.434,536.514,513.891,515.86,494.312,502.397,489.619,548.711,EVOLVING,2000.0,211,77,288,8768
31,Alpha_StarGraph;Alpha_Reversed;Alpha_HashCollision,508.857,518.532,479.434,548.939,513.891,515.86,494.312,502.397,489.619,548.711,EVOLVING,2000.0,214,77,291,9059
32,Alpha_StarGraph;Gamma_Disconnected;Gamma_LoadFactor,508.857,518.532,498.842,548.939,513.891,515.86,494.312,502.397,489.619,548.711,EVOLVING,2000.0,220,84,304,9363
