Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
1,Beta_ModuloStep;Alpha_Reversed;Delta_Extremist,14.38,53.959,13.501,13.416,8.544,14.417,54.899,21.555,9.45,53.839,EVOLVING,2000.0,75,40,40,40
2,Gamma_Disconnected;Alpha_StarGraph;Beta_ModuloStep,14.38,91.355,13.501,105.452,8.544,96.955,54.899,21.555,9.45,53.839,EVOLVING,2000.0,78,39,39,79
3,Gamma_LoadFactor;Gamma_Disconnected;Gamma_Sawtooth,14.38,91.355,145.307,105.452,8.544,135.641,54.899,21.555,150.598,53.839,EVOLVING,2000.0,72,36,36,115
4,Gamma_LoadFactor;Beta_AllEqual;Alpha_Reversed,14.38,91.355,175.025,105.452,8.544,135.641,194.17,192.389,150.598,53.839,EVOLVING,2000.0,71,33,33,148
5,Gamma_Sawtooth;Delta_Extremist;Gamma_LoadFactor,14.38,91.355,230.679,105.452,8.544,135.641,194.17,192.389,235.597,206.029,EVOLVING,2000.0,74,35,35,183
6,Alpha_StarGraph;Alpha_HashCollision;Alpha_Reversed,266.934,91.355,230.679,272.852,8.544,135.641,269.342,192.389,235.597,206.029,EVOLVING,2000.0,71,34,34,217
7,Gamma_Disconnected;Beta_LineChain;Delta_Extremist,266.934,91.355,230.679,272.852,299.319,310.968,269.342,192.389,235.597,302.505,EVOLVING,2000.0,69,38,38,255
8,Alpha_HashCollision;Gamma_Disconnected;Alpha_StarGraph,283.426,91.355,230.679,341.933,299.319,310.968,269.342,192.389,235.597,302.505,EVOLVING,2000.0,70,33,33,288
9,Alpha_StarGraph;Alpha_HashCollision;Delta_Extremist,348.853,91.355,230.679,341.933,299.319,310.968,269.342,192.389,235.597,353.945,EVOLVING,2000.0,70,33,33,321
10,Gamma_Sawtooth;Alpha_HashCollision;Gamma_Disconnected,361.975,91.355,230.679,341.933,299.319,341.835,269.342,192.389,313.747,353.945,EVOLVING,2000.0,67,34,34,355
11,Beta_LineChain;Alpha_HashCollision;Beta_AllEqual,361.975,91.355,230.679,341.933,418.007,341.835,269.342,384.945,313.747,353.945,EVOLVING,2000.0,77,38,38,393
12,Gamma_Disconnected;Beta_LineChain;Delta_Extremist,361.975,91.355,230.679,341.933,418.007,373.223,269.342,384.945,313.747,389.975,EVOLVING,2000.0,72,33,33,426
13,Beta_LineChain;Gamma_LoadFactor;Delta_Extremist,361.975,91.355,458.253,341.933,418.007,373.223,269.342,384.945,313.747,460.1,EVOLVING,2000.0,73,35,35,461
14,Delta_Extremist;Alpha_Reversed;Alpha_StarGraph,361.975,91.355,458.253,398.393,418.007,373.223,453.892,384.945,313.747,460.1,EVOLVING,2000.0,76,40,40,501
15,Alpha_HashCollision;Gamma_Sawtooth;Delta_Extremist,457.427,91.355,458.253,398.393,418.007,373.223,453.892,384.945,468.047,460.1,EVOLVING,2000.0,76,33,33,534
16,Gamma_Sawtooth;Delta_Extremist;Gamma_LoadFactor,457.427,91.355,472.891,398.393,418.007,373.223,453.892,384.945,468.047,460.1,EVOLVING,2000.0,79,37,37,571
17,Gamma_Disconnected;Delta_Extremist;Gamma_LoadFactor,457.427,91.355,472.891,398.393,418.007,489.673,453.892,384.945,468.047,497.353,EVOLVING,2000.0,80,37,37,608
18,Delta_Extremist;Beta_AllEqual;Gamma_LoadFactor,457.427,91.355,482.854,398.393,418.007,489.673,453.892,519.319,468.047,497.353,EVOLVING,2000.0,73,35,35,643
