Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
1,Delta_Extremist;Gamma_Sawtooth;Alpha_Reversed,8.71,14.787,22.739,19.341,14.377,19.361,21.268,13.972,21.84,19.494,EVOLVING,2000.0,212,76,288,288
2,Gamma_LoadFactor;Alpha_StarGraph;Gamma_Disconnected,8.71,14.787,26.197,21.069,14.377,23.171,21.268,13.972,21.84,19.494,EVOLVING,2000.0,224,68,292,580
3,Gamma_Disconnected;Beta_LineChain;Alpha_Reversed,8.71,14.787,26.197,21.069,16.367,26.24,23.605,13.972,21.84,19.494,EVOLVING,2000.0,216,80,296,876
4,Gamma_Sawtooth;Delta_Extremist;Beta_LineChain,8.71,14.787,26.197,21.069,19.528,26.24,23.605,13.972,23.065,23.064,EVOLVING,2000.0,227,76,303,1179
5,Delta_Extremist;Beta_ModuloStep;Gamma_Sawtooth,8.71,17.679,26.197,21.069,19.528,26.24,23.605,13.972,25.563,27.588,EVOLVING,2000.0,214,71,285,1464
6,Beta_LineChain;Beta_ModuloStep;Alpha_Reversed,8.71,20.016,26.197,21.069,22.97,26.24,27.545,13.972,25.563,27.588,EVOLVING,2000.0,218,73,291,1755
7,Alpha_Reversed;Beta_LineChain;Alpha_HashCollision,10.709,20.016,26.197,21.069,26.207,26.24,32.737,13.972,25.563,27.588,EVOLVING,2000.0,214,75,289,2044
8,Alpha_HashCollision;Alpha_StarGraph;Gamma_Disconnected,11.975,20.016,26.197,24.928,26.207,30.449,32.737,13.972,25.563,27.588,EVOLVING,2000.0,216,75,291,2335
9,Alpha_StarGraph;Beta_AllEqual;Gamma_Disconnected,11.975,20.016,26.197,27.368,26.207,32.883,32.737,16.175,25.563,27.588,EVOLVING,2000.0,212,74,286,2621
10,Gamma_Disconnected;Beta_LineChain;Gamma_LoadFactor,11.975,20.016,28.321,27.368,31.661,36.41,32.737,16.175,25.563,27.588,EVOLVING,2000.0,215,78,293,2914
