Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
1,Beta_AllEqual;Alpha_StarGraph;Alpha_HashCollision,26.28,23.36,17.535,21.396,15.682,12.358,16.092,28.737,10.305,18.961,EVOLVING,2000.0,214,80,294,294
2,Alpha_StarGraph;Gamma_Sawtooth;Delta_Extremist,26.28,23.36,17.535,23.699,15.682,12.358,16.092,28.737,12.922,22.472,EVOLVING,2000.0,222,74,296,590
3,Beta_ModuloStep;Alpha_StarGraph;Delta_Extremist,26.28,27.906,17.535,25.987,15.682,12.358,16.092,28.737,12.922,25.728,EVOLVING,2000.0,217,78,295,885
4,Beta_ModuloStep;Alpha_StarGraph;Alpha_Reversed,26.28,31.307,17.535,29.221,15.682,12.358,18.075,28.737,12.922,25.728,EVOLVING,2000.0,217,72,289,1174
5,Beta_LineChain;Alpha_HashCollision;Gamma_Disconnected,30.686,31.307,17.535,29.221,18.103,14.407,18.075,28.737,12.922,25.728,EVOLVING,2000.0,213,73,286,1460
6,Alpha_Reversed;Gamma_Disconnected;Alpha_HashCollision,32.471,31.307,17.535,29.221,18.103,17.541,22.007,28.737,12.922,25.728,EVOLVING,2000.0,220,75,295,1755
7,Beta_AllEqual;Beta_LineChain;Gamma_LoadFactor,32.471,31.307,19.811,29.221,20.088,17.541,22.007,31.088,12.922,25.728,EVOLVING,2000.0,221,77,298,2053
8,Gamma_LoadFactor;Delta_Extremist;Beta_AllEqual,32.471,31.307,22.933,29.221,20.088,17.541,22.007,35.817,12.922,29.601,EVOLVING,2000.0,213,69,282,2335
9,Gamma_Sawtooth;Beta_LineChain;Beta_AllEqual,32.471,31.307,22.933,29.221,22.281,17.541,22.007,39.944,14.694,29.601,EVOLVING,2000.0,215,73,288,2623
10,Alpha_Reversed;Beta_AllEqual;Gamma_Disconnected,32.471,31.307,22.933,29.221,22.281,19.686,25.772,42.106,14.694,29.601,EVOLVING,2000.0,214,78,292,2915
11,Beta_ModuloStep;Delta_Extremist;Alpha_HashCollision,34.569,35.262,22.933,29.221,22.281,19.686,25.772,42.106,14.694,31.569,EVOLVING,2000.0,213,75,288,3203
12,Gamma_Sawtooth;Beta_ModuloStep;Beta_LineChain,34.569,39.678,22.933,29.221,24.121,19.686,25.772,42.106,17.808,31.569,EVOLVING,2000.0,217,83,300,3503
13,Gamma_LoadFactor;Beta_LineChain;Gamma_Sawtooth,34.569,39.678,25.628,29.221,27.768,19.686,25.772,42.106,21.197,31.569,EVOLVING,2000.0,214,80,294,3797
14,Gamma_Sawtooth;Alpha_Reversed;Beta_ModuloStep,34.569,45.511,25.628,29.221,27.768,19.686,29.434,42.106,24.985,31.569,EVOLVING,2000.0,215,77,292,4089
15,Gamma_LoadFactor;Alpha_Reversed;Gamma_Sawtooth,34.569,45.511,28.227,29.221,27.768,19.686,33.336,42.106,28.455,31.569,EVOLVING,2000.0,217,77,294,4383
16,Beta_ModuloStep;Delta_Extremist;Gamma_Sawtooth,34.569,52.3,28.227,29.221,27.768,19.686,33.336,42.106,32.501,36.469,EVOLVING,2000.0,210,74,284,4667
17,Alpha_Reversed;Beta_AllEqual;Gamma_Disconnected,34.569,52.3,28.227,29.221,27.768,22.887,36.806,47.52,32.501,36.469,EVOLVING,2000.0,220,69,289,4956
18,Alpha_StarGraph;Beta_LineChain;Gamma_LoadFactor,34.569,52.3,33.427,34.661,30.287,22.887,36.806,47.52,32.501,36.469,EVOLVING,2000.0,214,79,293,5249
19,Alpha_StarGraph;Gamma_Disconnected;Beta_LineChain,34.569,52.3,33.427,38.884,35.245,27.276,36.806,47.52,32.501,36.469,EVOLVING,2000.0,217,76,293,5542
20,Gamma_Sawtooth;Delta_Extremist;Alpha_StarGraph,34.569,52.3,33.427,42.718,35.245,27.276,36.806,47.52,34.796,38.675,EVOLVING,2000.0,208,69,277,5819
21,Beta_LineChain;Gamma_LoadFactor;Alpha_StarGraph,34.569,52.3,42.472,55.327,43.676,27.276,36.806,47.52,34.796,38.675,EVOLVING,2000.0,218,75,293,6112
22,Alpha_HashCollision;Beta_LineChain;Alpha_StarGraph,39.428,52.3,42.472,68.589,50.554,27.276,36.806,47.52,34.796,38.675,EVOLVING,2000.0,208,76,284,6396
23,Beta_LineChain;Alpha_HashCollision;Gamma_Disconnected,52.096,52.3,42.472,68.589,58.838,34.73,36.806,47.52,34.796,38.675,EVOLVING,2000.0,217,74,291,6687
24,Alpha_HashCollision;Alpha_StarGraph;Delta_Extremist,66.518,52.3,42.472,87.477,58.838,34.73,36.806,47.52,34.796,48.779,EVOLVING,2000.0,215,77,292,6979
25,Beta_LineChain;Alpha_StarGraph;Delta_Extremist,66.518,52.3,42.472,107.108,67.911,34.73,36.806,47.52,34.796,56.439,EVOLVING,2000.0,223,80,303,7282
26,Gamma_LoadFactor;Beta_ModuloStep;Gamma_Disconnected,66.518,67.519,52.297,107.108,67.911,46.465,36.806,47.52,34.796,56.439,EVOLVING,2000.0,218,79,297,7579
27,Delta_Extremist;Gamma_Sawtooth;Beta_ModuloStep,66.518,85.044,52.297,107.108,67.911,46.465,36.806,47.52,44.72,63.107,EVOLVING,2000.0,221,77,298,7877
28,Gamma_Disconnected;Gamma_LoadFactor;Delta_Extremist,66.518,85.044,59.813,107.108,67.911,55.282,36.806,47.52,44.72,74.002,EVOLVING,2000.0,220,72,292,8169
29,Alpha_Reversed;Gamma_Sawtooth;Gamma_LoadFactor,66.518,85.044,72.121,107.108,67.911,55.282,42.944,47.52,56.518,74.002,EVOLVING,2000.0,222,72,294,8463
30,Alpha_StarGraph;Gamma_LoadFactor;Beta_ModuloStep,66.518,96.542,86.704,2508.75,67.911,55.282,42.944,47.52,56.518,74.002,TLE_ACHIEVED,2000.0,210,71,281,8744
