Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
1,Beta_ModuloStep;Beta_AllEqual;Delta_Extremist,9.399,55.931,25.755,17.761,17.994,16.957,9.505,56.235,17.756,60.661,EVOLVING,2000.0,215,79,294,294
2,Gamma_Sawtooth;Beta_ModuloStep;Beta_AllEqual,9.399,108.705,25.755,17.761,17.994,16.957,9.505,118.657,102.609,60.661,EVOLVING,2000.0,219,80,299,593
3,Gamma_Disconnected;Alpha_Reversed;Gamma_Sawtooth,9.399,108.705,25.755,17.761,17.994,144.849,168.099,118.657,168.523,60.661,EVOLVING,2000.0,217,77,294,887
4,Gamma_Disconnected;Alpha_HashCollision;Alpha_StarGraph,203.204,108.705,25.755,204.035,17.994,191.017,168.099,118.657,168.523,60.661,EVOLVING,2000.0,212,76,288,1175
5,Alpha_HashCollision;Beta_AllEqual;Beta_LineChain,271.198,108.705,25.755,204.035,248.6,191.017,168.099,270.048,168.523,60.661,EVOLVING,2000.0,226,83,309,1484
6,Beta_LineChain;Gamma_Sawtooth;Alpha_StarGraph,271.198,108.705,25.755,281.978,259.633,191.017,168.099,270.048,272.847,60.661,EVOLVING,2000.0,215,71,286,1770
7,Gamma_Sawtooth;Alpha_Reversed;Beta_LineChain,271.198,108.705,25.755,281.978,353.172,191.017,317.907,270.048,333.439,60.661,EVOLVING,2000.0,226,75,301,2071
8,Delta_Extremist;Alpha_HashCollision;Alpha_StarGraph,341.502,108.705,25.755,314.874,353.172,191.017,317.907,270.048,333.439,399.507,EVOLVING,2000.0,219,79,298,2369
9,Beta_LineChain;Gamma_Sawtooth;Gamma_LoadFactor,341.502,108.705,405.202,314.874,420.466,191.017,317.907,270.048,353.88,399.507,EVOLVING,2000.0,222,71,293,2662
10,Beta_ModuloStep;Beta_LineChain;Delta_Extremist,341.502,455.489,405.202,314.874,426.877,191.017,317.907,270.048,353.88,434.698,EVOLVING,2000.0,221,68,289,2951
11,Gamma_Disconnected;Alpha_Reversed;Gamma_LoadFactor,341.502,455.489,441.326,314.874,426.877,469.992,425.825,270.048,353.88,434.698,EVOLVING,2000.0,218,75,293,3244
12,Alpha_Reversed;Beta_LineChain;Gamma_LoadFactor,341.502,455.489,486.752,314.874,500.939,469.992,453.21,270.048,353.88,434.698,EVOLVING,2000.0,214,76,290,3534
13,Gamma_LoadFactor;Beta_LineChain;Gamma_Disconnected,341.502,455.489,486.752,314.874,500.939,540.744,453.21,270.048,353.88,434.698,EVOLVING,2000.0,214,74,288,3822
14,Alpha_HashCollision;Delta_Extremist;Alpha_Reversed,562.199,455.489,486.752,314.874,500.939,540.744,518.969,270.048,353.88,477.647,EVOLVING,2000.0,226,78,304,4126
15,Beta_LineChain;Alpha_Reversed;Alpha_HashCollision,562.199,455.489,486.752,314.874,500.939,540.744,518.969,270.048,353.88,477.647,EVOLVING,2000.0,220,70,290,4416
16,Beta_ModuloStep;Beta_AllEqual;Gamma_Disconnected,562.199,536.591,486.752,314.874,500.939,541.127,518.969,480.152,353.88,477.647,EVOLVING,2000.0,207,71,278,4694
17,Alpha_HashCollision;Gamma_Sawtooth;Gamma_Disconnected,562.199,536.591,486.752,314.874,500.939,558.244,518.969,480.152,500.043,477.647,EVOLVING,2000.0,220,75,295,4989
18,Gamma_Sawtooth;Alpha_Reversed;Alpha_StarGraph,562.199,536.591,486.752,562.313,500.939,558.244,632.36,480.152,516.588,477.647,EVOLVING,2000.0,210,73,283,5272
