Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
1,Alpha_Reversed;Delta_Extremist;Beta_ModuloStep,21.39,57.294,11.252,16.227,8.771,24.731,59.948,17.834,25.111,63.237,EVOLVING,2000.0,72,32,32,32
2,Beta_ModuloStep;Beta_AllEqual;Delta_Extremist,21.39,120.411,11.252,16.227,8.771,24.731,59.948,105.21,25.111,94.446,EVOLVING,2000.0,74,40,40,72
3,Gamma_Sawtooth;Alpha_HashCollision;Gamma_Disconnected,158.245,120.411,11.252,16.227,8.771,156.305,59.948,105.21,146.775,94.446,EVOLVING,2000.0,71,35,35,107
4,Gamma_Sawtooth;Alpha_Reversed;Beta_LineChain,158.245,120.411,11.252,16.227,179.936,156.305,208.774,105.21,174.71,94.446,EVOLVING,2000.0,67,32,32,139
5,Alpha_HashCollision;Gamma_LoadFactor;Alpha_StarGraph,244.552,120.411,258.623,245.915,179.936,156.305,208.774,105.21,174.71,94.446,EVOLVING,2000.0,77,38,38,177
6,Alpha_StarGraph;Beta_ModuloStep;Beta_AllEqual,244.552,268.289,258.623,245.915,179.936,156.305,208.774,243.217,174.71,94.446,EVOLVING,2000.0,69,39,39,216
7,Beta_ModuloStep;Delta_Extremist;Beta_LineChain,244.552,295.607,258.623,245.915,317.802,156.305,208.774,243.217,174.71,293.901,EVOLVING,2000.0,68,34,34,250
8,Gamma_Sawtooth;Alpha_Reversed;Alpha_StarGraph,244.552,295.607,258.623,370.676,317.802,156.305,374.168,243.217,329.682,293.901,EVOLVING,2000.0,79,32,32,282
9,Beta_AllEqual;Gamma_Disconnected;Beta_LineChain,244.552,295.607,258.623,370.676,385.522,387.276,374.168,340.503,329.682,293.901,EVOLVING,2000.0,71,36,36,318
10,Alpha_StarGraph;Alpha_Reversed;Delta_Extremist,244.552,295.607,258.623,432.76,385.522,387.276,426.059,340.503,329.682,368.022,EVOLVING,2000.0,69,32,32,350
11,Alpha_StarGraph;Alpha_HashCollision;Beta_LineChain,383.806,295.607,258.623,432.76,385.522,387.276,426.059,340.503,329.682,368.022,EVOLVING,2000.0,76,34,34,384
12,Alpha_HashCollision;Beta_AllEqual;Beta_ModuloStep,481.457,445.209,258.623,432.76,385.522,387.276,426.059,428.963,329.682,368.022,EVOLVING,2000.0,74,37,37,421
13,Beta_AllEqual;Alpha_StarGraph;Alpha_HashCollision,481.457,445.209,258.623,449.076,385.522,387.276,426.059,438.196,329.682,368.022,EVOLVING,2000.0,78,37,37,458
14,Alpha_Reversed;Alpha_StarGraph;Beta_ModuloStep,481.457,527.721,258.623,518.636,385.522,387.276,488.124,438.196,329.682,368.022,EVOLVING,2000.0,74,36,36,494
15,Delta_Extremist;Beta_AllEqual;Alpha_Reversed,481.457,527.721,258.623,518.636,385.522,387.276,509.958,523.028,329.682,447.605,EVOLVING,2000.0,66,38,38,532
16,Beta_AllEqual;Beta_LineChain;Beta_ModuloStep,481.457,527.721,258.623,518.636,461.229,387.276,509.958,523.028,329.682,447.605,EVOLVING,2000.0,67,32,32,564
17,Gamma_Sawtooth;Gamma_Disconnected;Gamma_LoadFactor,481.457,527.721,481.729,518.636,461.229,557.475,509.958,523.028,512.601,447.605,EVOLVING,2000.0,65,32,32,596
18,Gamma_LoadFactor;Beta_LineChain;Beta_ModuloStep,481.457,527.721,481.729,518.636,528.541,557.475,509.958,523.028,512.601,447.605,EVOLVING,2000.0,69,38,38,634
19,Beta_LineChain;Beta_AllEqual;Gamma_Sawtooth,481.457,527.721,481.729,518.636,586.1,557.475,509.958,611.044,586.843,447.605,EVOLVING,2000.0,77,38,38,672
20,Delta_Extremist;Gamma_LoadFactor;Beta_AllEqual,481.457,527.721,523.117,518.636,586.1,557.475,509.958,618.066,586.843,499.613,EVOLVING,2000.0,70,33,33,705
21,Alpha_HashCollision;Gamma_Sawtooth;Delta_Extremist,545.96,527.721,523.117,518.636,586.1,557.475,509.958,618.066,586.843,593.591,EVOLVING,2000.0,68,33,33,738
