Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
1,Gamma_Sawtooth;Gamma_Disconnected;Beta_AllEqual,17.215,24.81,10.666,22.579,11.887,58.18,16.957,49.738,55.348,9.571,EVOLVING,2000.0,80,35,35,35
2,Beta_AllEqual;Beta_LineChain;Alpha_Reversed,17.215,24.81,10.666,22.579,116.466,58.18,104.027,113.267,55.348,9.571,EVOLVING,2000.0,69,37,37,72
3,Gamma_Sawtooth;Gamma_LoadFactor;Beta_AllEqual,17.215,24.81,144.361,22.579,116.466,58.18,104.027,136.628,133.687,9.571,EVOLVING,2000.0,70,33,33,105
4,Alpha_HashCollision;Delta_Extremist;Beta_ModuloStep,174.017,167.986,144.361,22.579,116.466,58.18,104.027,136.628,133.687,179.919,EVOLVING,2000.0,78,35,35,140
5,Beta_LineChain;Alpha_HashCollision;Alpha_Reversed,231.742,167.986,144.361,22.579,249.449,58.18,208.05,136.628,133.687,179.919,EVOLVING,2000.0,72,39,39,179
6,Delta_Extremist;Beta_ModuloStep;Gamma_Sawtooth,231.742,295.933,144.361,22.579,249.449,58.18,208.05,136.628,232.955,263.858,EVOLVING,2000.0,80,37,37,216
7,Beta_AllEqual;Delta_Extremist;Gamma_Disconnected,231.742,295.933,144.361,22.579,249.449,290.827,208.05,276.582,232.955,329.244,EVOLVING,2000.0,74,32,32,248
8,Gamma_Disconnected;Alpha_HashCollision;Beta_AllEqual,323.663,295.933,144.361,22.579,249.449,322.283,208.05,359.996,232.955,329.244,EVOLVING,2000.0,74,40,40,288
9,Beta_ModuloStep;Beta_LineChain;Gamma_Disconnected,323.663,341.031,144.361,22.579,390.415,357.821,208.05,359.996,232.955,329.244,EVOLVING,2000.0,69,33,33,321
10,Beta_ModuloStep;Gamma_LoadFactor;Alpha_Reversed,323.663,386.342,408.94,22.579,390.415,357.821,358.392,359.996,232.955,329.244,EVOLVING,2000.0,65,37,37,358
11,Beta_AllEqual;Gamma_Sawtooth;Delta_Extremist,323.663,386.342,408.94,22.579,390.415,357.821,358.392,423.424,361.526,374.941,EVOLVING,2000.0,79,38,38,396
12,Alpha_StarGraph;Beta_ModuloStep;Gamma_Disconnected,323.663,454.269,408.94,468.584,390.415,380.259,358.392,423.424,361.526,374.941,EVOLVING,2000.0,78,35,35,431
13,Gamma_Disconnected;Gamma_LoadFactor;Alpha_HashCollision,399.19,454.269,454.609,468.584,390.415,454.778,358.392,423.424,361.526,374.941,EVOLVING,2000.0,72,39,39,470
14,Delta_Extremist;Gamma_LoadFactor;Gamma_Sawtooth,399.19,454.269,495.026,468.584,390.415,454.778,358.392,423.424,504.624,508.398,EVOLVING,2000.0,74,38,38,508
15,Alpha_StarGraph;Delta_Extremist;Alpha_HashCollision,499.657,454.269,495.026,516.768,390.415,454.778,358.392,423.424,504.624,508.398,EVOLVING,2000.0,68,32,32,540
16,Alpha_StarGraph;Gamma_Sawtooth;Beta_ModuloStep,499.657,530.247,495.026,521.769,390.415,454.778,358.392,423.424,521.134,508.398,EVOLVING,2000.0,69,36,36,576
17,Delta_Extremist;Beta_AllEqual;Gamma_Disconnected,499.657,530.247,495.026,521.769,390.415,477.178,358.392,498.543,521.134,508.398,EVOLVING,2000.0,67,39,39,615
18,Gamma_LoadFactor;Alpha_StarGraph;Gamma_Disconnected,499.657,530.247,495.026,521.769,390.415,557.127,358.392,498.543,521.134,508.398,EVOLVING,2000.0,75,37,37,652
19,Gamma_Disconnected;Gamma_Sawtooth;Beta_ModuloStep,499.657,530.247,495.026,521.769,390.415,557.127,358.392,498.543,579.891,508.398,EVOLVING,2000.0,80,40,40,692
20,Delta_Extremist;Gamma_Sawtooth;Beta_ModuloStep,499.657,530.247,495.026,521.769,390.415,557.127,358.392,498.543,579.891,562.669,EVOLVING,2000.0,75,39,39,731
21,Alpha_StarGraph;Alpha_Reversed;Beta_AllEqual,499.657,530.247,495.026,531.541,390.415,557.127,520.659,534.189,579.891,562.669,EVOLVING,2000.0,69,40,40,771
22,Beta_AllEqual;Gamma_Sawtooth;Beta_LineChain,499.657,530.247,495.026,531.541,497.17,557.127,520.659,600.545,579.891,562.669,EVOLVING,2000.0,75,33,33,804
23,Delta_Extremist;Gamma_Disconnected;Beta_ModuloStep,499.657,583.252,495.026,531.541,497.17,559.117,520.659,600.545,579.891,565.332,EVOLVING,2000.0,78,35,35,839
24,Beta_AllEqual;Gamma_Sawtooth;Beta_LineChain,499.657,583.252,495.026,531.541,567.272,559.117,520.659,600.545,639.63,565.332,EVOLVING,2000.0,77,38,38,877
25,Beta_AllEqual;Alpha_Reversed;Beta_ModuloStep,499.657,640.69,495.026,531.541,567.272,559.117,551.842,600.545,639.63,565.332,EVOLVING,2000.0,73,32,32,909
26,Alpha_HashCollision;Beta_ModuloStep;Beta_LineChain,656.371,640.69,495.026,531.541,567.272,559.117,551.842,600.545,639.63,565.332,EVOLVING,2000.0,67,34,34,943
27,Alpha_HashCollision;Gamma_Disconnected;Alpha_StarGraph,656.371,640.69,495.026,585.095,567.272,559.117,551.842,600.545,639.63,565.332,EVOLVING,2000.0,65,39,39,982
28,Beta_LineChain;Delta_Extremist;Gamma_Disconnected,656.371,640.69,495.026,585.095,592.723,595.807,551.842,600.545,639.63,629.711,EVOLVING,2000.0,72,32,32,1014
29,Alpha_StarGraph;Alpha_Reversed;Delta_Extremist,656.371,640.69,495.026,585.095,592.723,595.807,606.069,600.545,639.63,629.711,EVOLVING,2000.0,75,38,38,1052
